,Unnamed: 0,id,day,activity,screen,valence,arousal,office,game,call,sms,social,entertainment,communication,weather,mood
1040,1129,AS14.30,2014-04-17,0.161253,0.9618922141153344,1.0,-0.8,0.0,0.083301,0.0,0.0,0.091983,0.40806,0.280696,0.0,7.4
1018,1107,AS14.30,2014-03-26,0.200921,1.0,0.6,0.2,0.012764,0.0,1.0,0.0,0.156488,0.136263,0.380639,0.0003,7.75
1053,1142,AS14.30,2014-04-30,0.161084,0.6451295564831114,1.0,-1.2,0.000383,0.0,0.4,0.0,0.138963,0.210081,0.38639,0.0,8.2
1052,1141,AS14.30,2014-04-29,0.170997,0.7232804478348213,1.0,-1.0,0.0,0.043821,0.0,0.2,0.083479,0.171793,0.470175,0.0,7.8
1051,1140,AS14.30,2014-04-28,0.203676,0.645419878925659,1.0,-1.0,0.000395,0.081516,0.1333333333333333,0.4,0.170689,0.330355,0.214936,0.0,8.0
1043,1132,AS14.30,2014-04-20,0.109139,0.6864028422084688,1.0,-1.25,0.0,0.130344,0.0,0.0,0.092901,0.238994,0.355671,0.0,7.8
1041,1130,AS14.30,2014-04-18,0.04122,0.8691198921377951,1.0,-1.2,0.0,0.030608,0.0,0.0,0.17602,0.358097,0.265206,0.0,7.8
1054,1143,AS14.30,2014-05-01,0.1631,0.8144783851669786,1.0,-1.0,0.0,0.036095,0.2,0.0,0.094702,0.182463,0.370601,0.0,8.0
1038,1127,AS14.30,2014-04-15,0.122327,0.7613054180337046,1.0,-1.4,0.007027,0.013766,0.2666666666666666,0.0,0.108415,0.201561,0.477013,0.0,8.4
1088,1186,AS14.31,2014-05-01,0.044724,0.2908248871886052,1.0,0.8,0.004743,0.0,0.0,0.75,0.003833,0.047004,0.41262,0.0,7.0
1082,1180,AS14.31,2014-04-25,0.228013,0.5703435300427424,1.0,1.0,0.0,0.0,0.6875,0.0,0.008535,0.078461,0.405377,0.0,7.0
1065,1163,AS14.31,2014-04-08,0.143097,0.2305586757614724,0.6,0.6,0.007569,0.0,0.0625,0.0,0.095532,0.088847,0.289841,0.0,7.0
1092,1190,AS14.31,2014-05-05,0.008329,0.0229649551856868,1.0,0.75,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,6.75
1061,1159,AS14.31,2014-04-04,0.133804,0.1825849303803742,0.4,0.4,0.0,0.0,0.125,0.0,0.083523,0.069065,0.052295,0.0,7.4
1099,1197,AS14.31,2014-05-13,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1097,1195,AS14.31,2014-05-11,0.0,0.0,1.0,0.4,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1089,1187,AS14.31,2014-05-02,0.227086,1.0,1.0,1.0,0.002582,0.0,0.0625,0.25,0.053767,0.011274,0.176798,0.0,7.4
1084,1182,AS14.31,2014-04-27,0.088194,0.294148499521082,1.2,1.0,0.006358,0.0,0.125,0.0,0.06162,0.118428,0.369373,0.0,6.8
1060,1158,AS14.31,2014-04-03,0.199502,0.9538272429087687,1.0,0.6,0.0,0.0,0.1875,0.0,0.005703,0.009462,0.066271,0.0,6.8
1063,1161,AS14.31,2014-04-06,0.167464,0.5454230347067545,0.2,0.0,0.0,0.0,0.0625,0.25,0.002228,0.01906,0.110171,0.0,6.6
1090,1188,AS14.31,2014-05-03,0.0609,0.1470293890889432,1.2,1.0,0.001024,0.0,0.0,0.0,0.025798,0.0,0.203345,0.0,7.2
1077,1175,AS14.31,2014-04-20,0.402646,0.4050114149369632,1.6,1.2,0.015938,0.0,0.0,0.0,0.025718,0.020757,0.519689,0.0,6.4
1079,1177,AS14.31,2014-04-22,0.14306,0.6874450028135985,1.0,0.0,0.000841,0.0,0.0,1.0,0.034812,0.028995,0.243831,0.0,7.0
1075,1173,AS14.31,2014-04-18,0.083912,0.7562843096056755,0.8,0.2,0.0,0.0,0.25,0.0,0.021234,0.185686,0.313381,0.0,7.8
1076,1174,AS14.31,2014-04-19,0.462656,0.1676137332851206,1.2,0.8,0.0,0.0,0.25,0.0,0.003416,0.010352,0.611627,0.0,8.0
1080,1178,AS14.31,2014-04-23,0.141319,0.4686876792198094,1.0,0.8,0.069954,0.0,0.0625,0.0,0.005645,0.008347,0.477436,0.0,6.5
1074,1172,AS14.31,2014-04-17,0.175791,0.2558260746056504,1.0,0.6,0.004755,0.0,0.0625,0.0,0.021497,0.07748,0.564899,0.0,6.8
1062,1160,AS14.31,2014-04-05,0.243202,0.4118929990963677,0.6,0.8,0.057317,0.0,0.3125,0.0,0.0,0.036653,0.123312,0.0,6.6
1059,1157,AS14.31,2014-04-02,0.234817,0.9501351881687644,0.666667,0.0,0.0,0.0,0.0625,0.0,0.021694,0.012477,0.081397,0.0,6.6
1071,1169,AS14.31,2014-04-14,0.12204,0.5100105625128822,0.0,-0.8,0.001584,0.0,0.0,0.5,0.070019,0.027252,0.23941,0.0,7.0
1064,1162,AS14.31,2014-04-07,0.14697,0.3950038478189084,0.2,0.2,0.0,0.0,0.0625,0.5,0.010875,0.007979,0.150619,0.0,7.0
1083,1181,AS14.31,2014-04-26,0.480647,0.6700424144455641,1.0,0.333333,0.000428,0.0,1.0,0.5,0.011181,0.006022,0.385982,0.0,7.4
1094,1192,AS14.31,2014-05-08,0.0,0.0,1.0,1.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,7.0
1081,1179,AS14.31,2014-04-24,0.141667,0.4065641361396572,0.75,0.25,0.000703,0.0,0.0625,0.0,0.003518,0.028025,0.562134,0.0,7.0
1068,1166,AS14.31,2014-04-11,0.272447,0.9808288026194638,1.2,0.6,0.013917,0.0,0.625,0.5,0.023372,0.011745,0.397929,0.0,7.0
1078,1176,AS14.31,2014-04-21,0.122942,0.6396921374719263,0.4,0.2,0.029627,0.0,0.0625,0.5,0.020868,0.09049,0.293961,0.0,7.0
1069,1167,AS14.31,2014-04-12,0.22102,0.5850487012871233,0.8,0.6,0.00269,0.0,0.3125,0.0,0.002572,0.0,0.184394,0.0,6.8
1118,1228,AS14.32,2014-04-17,0.067206,0.5694761553620273,0.5,0.5,0.0,0.0,0.2666666666666666,0.0,0.0,0.241988,0.289333,0.0,7.0
1132,1247,AS14.32,2014-05-06,0.136995,0.5187239245708039,0.0,0.0,0.0,0.0,0.6,0.0,0.0,0.260468,0.860012,0.0,6.0
1125,1239,AS14.32,2014-04-28,0.063714,0.930104302372832,0.25,0.25,0.0,0.0,0.4666666666666667,0.0,0.0,0.700199,0.369329,0.0,8.0
1106,1216,AS14.32,2014-04-05,0.062357,0.495298304156494,1.4,1.4,0.0,0.0,0.3333333333333333,0.0,0.052661,0.22784,0.396224,0.0,7.6
1128,1242,AS14.32,2014-05-01,0.14797,0.5156492920787903,0.0,-1.0,0.0,0.0,0.6,0.0,0.0,0.219806,0.720437,0.0,7.25
1120,1233,AS14.32,2014-04-22,0.125401,0.8836401295877567,0.0,0.0,0.0,0.0,0.2,0.0,0.088355,0.109903,0.387018,0.0,7.0
1133,1248,AS14.32,2014-05-07,0.068339,0.4424968432960929,-0.25,-1.0,0.0,0.0,0.2666666666666666,0.0,0.000299,0.174679,0.601294,0.0,6.0
1104,1214,AS14.32,2014-04-03,0.113519,0.6463197897131485,0.5,-0.25,0.011809,0.0,0.1333333333333333,0.125,0.0,1.000502,0.591357,0.0,8.0
1126,1240,AS14.32,2014-04-29,0.109838,0.3365332270361386,0.666667,1.0,0.0,0.0,0.3333333333333333,0.0,0.0,0.19763,0.78072,0.0,7.0
1117,1227,AS14.32,2014-04-16,0.133531,0.5571461355060928,0.75,0.75,0.0,0.0,0.4666666666666667,0.0,0.085525,0.5139,0.473773,0.0,8.5
1119,1231,AS14.32,2014-04-20,0.055232,0.3367094414030809,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.087821,0.643124,0.0,7.0
1109,1219,AS14.32,2014-04-08,0.071625,0.5482791284119883,0.2,0.4,0.0,0.0,0.0666666666666666,0.0,0.011626,0.3208,0.639605,0.0,7.333333
1130,1244,AS14.32,2014-05-03,0.082179,0.2899454548961417,0.5,-1.0,0.0,0.0,0.1333333333333333,0.0,0.0,0.090251,0.777358,0.0,8.666667
1115,1225,AS14.32,2014-04-14,0.092765,0.8562042216921066,0.5,0.5,0.0,0.0,0.2,0.0,0.0,0.095192,0.543045,0.0,8.0
1110,1220,AS14.32,2014-04-09,0.081531,0.5411292598642323,0.0,0.333333,0.0,0.0,1.0,0.25,0.0,0.607444,0.513437,0.0,8.25
1136,1251,AS14.32,2014-05-10,0.131633,0.628736797666675,0.5,-0.75,0.0,0.0,0.4,0.0,0.392574,0.669934,0.618268,0.0,7.2
1122,1235,AS14.32,2014-04-24,0.061997,0.6483343804726664,0.5,0.0,0.0,0.0,0.6,0.0,0.022735,0.083613,0.564159,0.0,8.0
1101,1211,AS14.32,2014-03-31,0.0,0.0,0.0,0.0,0.0,0.0,0.4,0.125,0.0,0.0,0.0,0.0,8.0
1131,1245,AS14.32,2014-05-04,0.116281,0.526922156942577,1.0,0.333333,0.0,0.0,0.0666666666666666,0.125,0.107098,0.058951,0.648851,0.0,7.0
1105,1215,AS14.32,2014-04-04,0.07395,0.6871384114648766,0.5,-0.5,0.0,0.0,0.0666666666666666,0.5,0.01171,0.103404,0.631979,0.0,8.4
1107,1217,AS14.32,2014-04-06,0.064706,0.6425405621723781,0.0,-1.4,0.0,0.0,0.0666666666666666,0.5,0.038575,0.238462,0.546977,0.0,7.0
1108,1218,AS14.32,2014-04-07,0.082432,0.7070826497864762,-0.5,-0.5,0.0,0.0,0.7333333333333333,1.0,0.0,0.22474,0.470606,0.004162,7.8
1114,1224,AS14.32,2014-04-13,0.114868,0.3999908676871529,0.6,-1.8,0.0,0.0,0.4,0.0,0.156263,0.216875,0.498852,0.0,7.5
1134,1249,AS14.32,2014-05-08,0.111642,0.6726649529830415,-0.25,-1.0,0.0,0.0,0.8666666666666667,0.25,0.0,0.095131,0.713557,0.0,7.75
1144,1287,AS14.33,2014-04-21,0.039461,0.4454442046992156,0.6,0.0,0.0,0.0,0.0,0.0,0.902099,0.094947,0.137185,0.0,6.2
1142,1285,AS14.33,2014-04-19,0.259306,0.4396025839548297,1.0,0.0,0.0,0.0,0.064516129032258,0.0,0.395903,0.043833,0.398845,0.0,7.4
1159,1305,AS14.33,2014-05-09,0.015452,0.5333766403847404,-0.2,0.2,0.0,0.0,0.0,0.5,0.62245,0.067225,0.056201,0.0,7.6
1174,1320,AS14.33,2014-05-24,0.014286,0.4779471883768124,0.25,-0.75,0.0,0.0,0.0,0.0,0.524346,0.103908,0.208174,0.0,6.25
1146,1289,AS14.33,2014-04-23,0.007715,0.2999250058803429,-0.6,-0.2,0.0,0.0,0.032258064516129,0.0,0.700329,0.176775,0.040475,0.0,7.0
1162,1308,AS14.33,2014-05-12,0.024017,0.6821664594623907,0.5,-0.75,0.0,0.0,0.032258064516129,0.0,0.260121,0.030591,0.06867,0.0,5.0
1153,1296,AS14.33,2014-04-30,0.013274,0.3561666303493657,0.25,-1.0,0.0,0.0,0.032258064516129,0.0,0.607561,0.110793,0.08283,0.0,7.0
1140,1283,AS14.33,2014-04-17,0.072172,0.8286875574814757,1.4,-0.6,0.0,0.0,0.064516129032258,0.0,0.340486,0.048801,0.045352,0.0,7.4
1149,1292,AS14.33,2014-04-26,0.339287,0.3201585160097229,1.0,0.4,0.0,0.0,0.5806451612903226,1.0,0.428705,0.031032,0.045473,0.0,6.2
1173,1319,AS14.33,2014-05-23,0.020587,0.3006013328285997,0.0,-0.833333,0.0,0.0,0.032258064516129,0.25,0.941734,0.150617,0.119821,0.0,6.4
1148,1291,AS14.33,2014-04-25,0.14645,0.4371617595084756,1.0,0.8,0.0,0.0,1.0,0.5,0.277293,0.054157,0.135779,0.0,7.6
1177,1323,AS14.33,2014-05-27,0.012704,0.179744972609407,0.4,-0.6,0.0,0.0,0.032258064516129,0.5,0.491546,0.030488,0.508182,0.0,8.2
1179,1325,AS14.33,2014-05-29,0.169354,0.1568679905008841,1.0,-1.333333,0.0,0.0,0.1612903225806451,0.25,0.501471,0.038309,0.121901,0.0,6.8
1152,1295,AS14.33,2014-04-29,0.079744,0.722994957950606,0.4,-0.4,0.0,0.0,0.0967741935483871,0.25,0.376356,0.052136,0.075208,0.0,6.4
1139,1282,AS14.33,2014-04-16,0.095028,0.2173108934996972,0.333333,0.333333,0.0,0.0,0.1612903225806451,0.25,0.849787,0.060021,0.223985,0.0,7.2
1145,1288,AS14.33,2014-04-22,0.085497,0.9002350728634619,-0.2,-0.6,0.0,0.0,0.2258064516129032,0.0,0.376479,0.057704,0.064132,0.0,5.2
1157,1303,AS14.33,2014-05-07,0.00176,0.139265426919717,-0.5,-0.25,0.0,0.0,0.032258064516129,0.25,0.714787,0.177494,0.002235,0.0,6.6
1168,1314,AS14.33,2014-05-18,0.017732,0.8029305713491339,0.2,-0.6,0.0,0.0,0.0,0.0,0.473929,0.041555,0.112892,0.0,6.2
1156,1302,AS14.33,2014-05-06,0.076939,0.787177721758365,0.0,0.0,0.0,0.0,0.2580645161290322,0.25,0.347809,0.040398,0.38323,0.0,5.0
1170,1316,AS14.33,2014-05-20,0.018382,0.3474887786004031,0.5,-0.5,0.0,0.0,0.0,0.0,0.726037,0.08301,0.109716,0.0,6.0
1165,1311,AS14.33,2014-05-15,0.122531,0.6980457933994091,0.5,0.0,0.0,0.0,0.2258064516129032,0.5,0.447079,0.046618,0.218686,0.0,7.0
1176,1322,AS14.33,2014-05-26,0.115201,0.8317379065924435,0.0,-0.4,0.006897,0.0,0.3225806451612903,0.75,0.287514,0.036394,0.065285,0.0,6.2
1155,1300,AS14.33,2014-05-04,0.343312,0.3051543768314464,1.0,0.0,0.0,0.0,0.3548387096774194,0.25,0.288028,0.072347,0.044837,0.0,7.25
1151,1294,AS14.33,2014-04-28,0.082821,1.0,0.75,-1.25,0.0,0.0,0.064516129032258,0.25,0.30821,0.04122,0.102902,0.0,6.2
1138,1281,AS14.33,2014-04-15,0.0,0.0,0.0,0.0,0.0,0.0,0.1290322580645161,0.25,0.0,0.0,0.0,0.0,7.0
1141,1284,AS14.33,2014-04-18,0.036852,0.484756032688502,0.8,-0.8,0.0,0.0,0.0967741935483871,0.25,0.569517,0.061234,0.166231,0.0,7.666667
1172,1318,AS14.33,2014-05-22,0.011538,0.1946553690666954,0.25,0.5,0.0,0.0,0.1935483870967742,0.0,0.436266,0.061067,0.287237,0.0,5.833333
1158,1304,AS14.33,2014-05-08,0.077814,0.5552112465601239,0.4,-0.8,0.0,0.0,0.2258064516129032,0.0,0.476694,0.108843,0.149817,0.0,4.8
